	36	error 36	41	error 41	47	error 47	54	error 54	62	error 62	71	error 71	82	error 82	94	error 94	108	error 108	124	error 124	143	error 143	164	error 164	190	error 190	218	error 218	250	error 250	288	error 288	331	error 331	380	error 380	438	error 438	504	error 504	580	error 580	666	error 666	766	error 766	880	error 880	1013	error 1013
1.2717014731293395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9283558602539976	0.0	0.0	0.0	19.60681934166072	2.1073623602434846	7.451447660230636	9.246150146643217	11.897211481131542	22.306966834720658	24.366221315428763	46.34045694158813	4.314692483541393	18.80199050600676	16.734854153775522	19.13393681041093	12.112117892503143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2863403622449943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.037172605472637	0.0	0.0	0.0	19.59801602133345	1.2799761971540078	7.332988130968701	9.085447554352783	11.832616983295939	21.91783315092794	24.98101207604748	47.95471674055714	4.497696211238437	18.653258779724133	17.445446327637946	18.30836526745097	11.737948446985154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3011477634517874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.143367443613215	0.0	0.0	0.0	19.581481687519315	0.46031144926829426	7.217585198170026	8.933906327830544	11.758468036650111	21.513012421340115	25.59880883654606	49.597914070257744	4.6853640921765916	18.507098321791705	18.138589368742643	17.55243784900417	11.373379586635204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3161256165365858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2468144006700568	0.0	0.0	0.0	19.557199734367252	0.3510125564200257	7.105506565196329	8.791942937248567	11.674893555849401	21.09317536416445	26.219046626961298	51.26757201477069	4.8774767352659305	18.363854224944834	18.81392117705928	16.869308415008575	11.018951779382974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3312758836156524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3473836221237647	0.0	0.0	0.0	19.525163741163105	1.1533525008460417	6.997032948118955	8.659900462768512	11.582044943522089	20.659071902829375	26.841122438840113	52.961093655559665	5.073794292494566	18.223866258714377	19.471086848884287	16.261676938685298	10.675225440109982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3466005493916846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4449412645790005	0.0	0.0	0.0	19.485378133757884	1.9460402462284374	6.892458614311531	8.538033498650618	11.480097375975006	20.211535156213596	27.464393440546345	54.67575121837965	5.27405540273102	18.08746513109107	20.109739550244637	15.73157977017658	10.342781609771773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3621016214138133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5393493844210133	0.0	0.0	0.0	19.437858876827438	2.7283819815731545	6.792091941794146	8.426493690083928	11.369251146356751	19.751485506179208	28.088175119297112	56.40867497284989	5.477976090199235	17.954968452908506	20.729541437085416	15.280172841227449	10.022222657346493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3777811303405931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6304658234073464	0.0	0.0	0.0	19.382634198226704	3.4996573393853425	6.6962560000986056	8.325316646511597	11.249733067587137	19.2799346909701	28.71173934711219	58.15684190672932	5.6852486158415205	17.82667643836706	21.3301646242739	14.907532513404789	9.714173005380768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3936411302060225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.718144091108845	0.0	0.0	0.0	19.319745346750704	4.259118482617133	6.605289153452427	8.234411025367177	11.121797937449468	18.79798985248828	29.334312367754887	59.91706418432747	5.895540279717737	17.70286738815136	21.911292205533005	14.612503180878308	9.419279879930228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4096836986886234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8022332441114894	0.0	0.0	0.0	19.249247384664354	5.005989160845837	6.519545687108023	8.153550581230478	10.985730068332973	18.3068574384676	29.955072701635256	61.685977388802264	6.108492172519457	17.583793015787347	22.472619326501047	14.392619216817682	9.138214085719005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4259109373836203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8825777618880983	0.0	0.0	0.0	19.171210016415635	5.7394637346427535	6.439396457673565	8.082369924067535	10.84184488420734	17.807846825443978	30.573148965534116	63.46002854076864	6.323717874205774	17.469673692969177	23.013854313200792	14.244120097908063	8.87167080737077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4423249720782514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9590174192462575	0.0	0.0	0.0	19.085718455000617	6.4587061670573815	6.365229568332962	8.020364631561389	10.690490587508815	17.302373483219526	31.187617603890036	65.23546388018313	6.540802097692753	17.360693705224133	23.534719858291226	14.16206284319303	8.620370437592824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4589279530302488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.031387155256134	0.0	0.0	0.0	18.992874327505156	7.1628489811054505	6.2974510698746275	7.966896228869927	10.532049898719015	16.791961444091626	31.797500528271517	67.00831639448658	6.759299275451085	17.256996625092068	24.03495426756838	14.140519154789018	8.385059433224852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4757220552495258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0995169385590198	0.0	0.0	0.0	18.892796621406095	7.850992182110896	6.236485688481904	7.921202406762884	10.366941871522519	16.278244768313588	32.40176266153136	68.77439307315753	6.978732086786221	17.15868092557804	24.5143127692785	14.172830858642216	8.166511200095078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4927094787831046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1632316289545614	0.0	0.0	0.0	18.7856226732752	8.522202143713175	6.18277758127253	7.882412723343492	10.195623786538413	15.76296760928683	32.99930938301121	70.52926186690014	7.198589923492116	17.065795971625082	24.97256888890737	14.251890292226085	7.965527007658588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5098924490033256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2223508351616714	0.0	0.0	0.0	18.671509201591785	9.175510456310446	6.136791120610235	7.8495699537591	10.018593126733888	15.247982377086682	33.588983871030386	72.26823832846578	7.418327291483515	16.978338541461135	25.4095158922136	14.37041329450167	7.782936934425972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5272732168993743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2766887686450237	0.0	0.0	0.0	18.550633385434622	9.809912736667481	6.099011708248557	7.821657241423592	9.836389637745153	14.735245378417542	34.16956433875418	73.98637191143858	7.6373621459223004	16.89625004275118	25.82496829938186	14.52117970825128	7.6196008452247534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5448540593721625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3260540933959124	0.0	0.0	0.0	18.4231939908912	10.424367397373592	6.069946620405201	7.797631281413163	9.649597476452325	14.226809180036751	34.739761159392884	75.67843190309502	7.8550741572608445	16.819414600578135	26.218763473284245	14.697226528389978	7.476409401371693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5626372795326051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3702497715529804	0.0	0.0	0.0	18.28941254709204	11.017794374791288	6.050125884905027	7.776461940839454	9.458847451280809	13.724810812233802	35.29821387653451	77.33889296760624	8.07080290552939	16.747658205680278	26.59076328495424	14.891988808038356	7.354285104870817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5806252070033315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4090729047449773	0.0	0.0	0.0	18.149534573850246	11.589073814089808	6.040103191570779	7.757178990951166	9.264819357832245	13.231454819480463	35.84348809525875	78.9619202763469	8.283846000094892	16.680749122673543	26.940855859498242	15.099391090209771	7.254183377790156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5988201982238675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.442314571034233	0.0	0.0	0.0	18.003830862961095	12.137044709909693	6.040456837083232	7.738926979308333	9.068244413583168	12.748990110189022	36.37407224952071	80.54135420289927	8.493457122015743	16.618399770085155	27.268957405795135	15.313896758190337	7.177093678009436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.617224636759332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.469759657336026	0.0	0.0	0.0	17.852598815294726	12.660503501155107	6.046654410579917	7.7220754293142155	8.86490705015418	12.27987755880854	36.888350888894514	82.07069363576701	8.703111079494061	16.557782680650806	27.571013675918483	15.527805504399145	7.124040652571866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.6358409336126873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4911866871852912	0.0	0.0	0.0	17.696163835895042	13.158202618359196	6.052113874697656	7.7075590865481525	8.649617945370363	11.826254091957106	37.3846860012416	83.54308330471261	8.916860904152694	16.495982236992678	27.84006459620981	15.733105802415606	7.096085329915083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.654671527540583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5063676437183964	0.0	0.0	0.0	17.53488078938187	13.628848982014608	6.0564103232485955	7.695059233261204	8.423890689680665	11.389791163674225	37.8614280245804	84.95129553929709	9.132869700631446	16.433712891548886	28.077081230837525	15.92828115601737	7.097975213814597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.6737188853728362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5150677877337646	0.0	0.0	0.0	17.369135518039833	14.071102450206574	6.061185346906802	7.68856884912296	8.189385823830591	10.972139936450166	38.31684408604011	86.28770958835052	9.349146318036707	16.37177967681692	28.283348439014407	16.11206612999701	7.158098998791248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.6929855023355882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5170250825561755	0.0	0.0	0.0	17.199346425067212	14.48357421382898	6.1067118355212315	7.773204323904711	7.9479011133363215	10.574882891110075	38.749114277249184	87.54429409377366	9.566330358134039	16.316024181572303	28.46029034208639	16.283286134548444	7.278666019569215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.7124739023781832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.511436746848975	0.0	0.0	0.0	17.02596612555114	14.864825137605235	6.205437955592464	7.976588129286332	7.702296563605936	10.199749081079197	39.156327974688296	88.71258907374094	9.804524538364179	16.307425390669724	28.609477819357707	16.440834686487513	7.454935315042652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.732186638503808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4979738757889733	0.0	0.0	0.0	16.849483167832005	15.213364045074842	6.35291323669325	8.290978705197356	7.455590831764066	9.848421133083527	39.53648001640625	89.7836874162561	10.064635197955104	16.352281823692543	28.73263633181752	16.583653467408812	7.68174720960129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.7521262931039385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.476625295944543	0.0	0.0	0.0	16.666437136453876	15.533283978925462	6.550015304514294	8.699705050784052	7.210470719351259	9.522281299851683	39.88746672972806	90.74821590289248	10.341816225562484	16.44726893057602	28.831654086811472	16.71071544732026	7.953501738684557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
